,0
1231,https://www.baseball-reference.com/boxes/SEA/SEA201806300.shtml
1232,https://www.baseball-reference.com/boxes/SLN/SLN201806300.shtml
1233,https://www.baseball-reference.com/boxes/TBA/TBA201806300.shtml
1234,https://www.baseball-reference.com/boxes/TEX/TEX201806300.shtml
1235,https://www.baseball-reference.com/boxes/TOR/TOR201806300.shtml
1236,https://www.baseball-reference.com/boxes/ARI/ARI201807010.shtml
1237,https://www.baseball-reference.com/boxes/BAL/BAL201807010.shtml
1238,https://www.baseball-reference.com/boxes/CHN/CHN201807010.shtml
1239,https://www.baseball-reference.com/boxes/CIN/CIN201807010.shtml
1240,https://www.baseball-reference.com/boxes/LAN/LAN201807010.shtml
1241,https://www.baseball-reference.com/boxes/MIA/MIA201807010.shtml
1242,https://www.baseball-reference.com/boxes/NYA/NYA201807010.shtml
1243,https://www.baseball-reference.com/boxes/OAK/OAK201807010.shtml
1244,https://www.baseball-reference.com/boxes/PHI/PHI201807010.shtml
1245,https://www.baseball-reference.com/boxes/SDN/SDN201807010.shtml
1246,https://www.baseball-reference.com/boxes/SEA/SEA201807010.shtml
1247,https://www.baseball-reference.com/boxes/SLN/SLN201807010.shtml
1248,https://www.baseball-reference.com/boxes/TBA/TBA201807010.shtml
1249,https://www.baseball-reference.com/boxes/TEX/TEX201807010.shtml
1250,https://www.baseball-reference.com/boxes/TOR/TOR201807010.shtml
1251,https://www.baseball-reference.com/boxes/ARI/ARI201807020.shtml
1252,https://www.baseball-reference.com/boxes/CIN/CIN201807020.shtml
1253,https://www.baseball-reference.com/boxes/COL/COL201807020.shtml
1254,https://www.baseball-reference.com/boxes/KCA/KCA201807020.shtml
1255,https://www.baseball-reference.com/boxes/LAN/LAN201807020.shtml
1256,https://www.baseball-reference.com/boxes/MIA/MIA201807020.shtml
1257,https://www.baseball-reference.com/boxes/MIL/MIL201807020.shtml
1258,https://www.baseball-reference.com/boxes/NYA/NYA201807020.shtml
1259,https://www.baseball-reference.com/boxes/TOR/TOR201807020.shtml
1260,https://www.baseball-reference.com/boxes/WAS/WAS201807020.shtml
1261,https://www.baseball-reference.com/boxes/ARI/ARI201807030.shtml
1262,https://www.baseball-reference.com/boxes/CHN/CHN201807030.shtml
1263,https://www.baseball-reference.com/boxes/CIN/CIN201807030.shtml
1264,https://www.baseball-reference.com/boxes/COL/COL201807030.shtml
1265,https://www.baseball-reference.com/boxes/KCA/KCA201807030.shtml
1266,https://www.baseball-reference.com/boxes/LAN/LAN201807030.shtml
1267,https://www.baseball-reference.com/boxes/MIA/MIA201807030.shtml
1268,https://www.baseball-reference.com/boxes/MIL/MIL201807030.shtml
1269,https://www.baseball-reference.com/boxes/NYA/NYA201807030.shtml
1270,https://www.baseball-reference.com/boxes/OAK/OAK201807030.shtml
1271,https://www.baseball-reference.com/boxes/PHI/PHI201807030.shtml
1272,https://www.baseball-reference.com/boxes/SEA/SEA201807030.shtml
1273,https://www.baseball-reference.com/boxes/TEX/TEX201807030.shtml
1274,https://www.baseball-reference.com/boxes/TOR/TOR201807030.shtml
1275,https://www.baseball-reference.com/boxes/WAS/WAS201807030.shtml
1276,https://www.baseball-reference.com/boxes/ARI/ARI201807040.shtml
1277,https://www.baseball-reference.com/boxes/CHN/CHN201807040.shtml
1278,https://www.baseball-reference.com/boxes/CIN/CIN201807040.shtml
1279,https://www.baseball-reference.com/boxes/COL/COL201807040.shtml
1280,https://www.baseball-reference.com/boxes/KCA/KCA201807040.shtml
1281,https://www.baseball-reference.com/boxes/LAN/LAN201807040.shtml
1282,https://www.baseball-reference.com/boxes/MIA/MIA201807040.shtml
1283,https://www.baseball-reference.com/boxes/MIL/MIL201807040.shtml
1284,https://www.baseball-reference.com/boxes/NYA/NYA201807040.shtml
1285,https://www.baseball-reference.com/boxes/OAK/OAK201807040.shtml
1286,https://www.baseball-reference.com/boxes/PHI/PHI201807040.shtml
1287,https://www.baseball-reference.com/boxes/SEA/SEA201807040.shtml
1288,https://www.baseball-reference.com/boxes/TEX/TEX201807040.shtml
1289,https://www.baseball-reference.com/boxes/TOR/TOR201807040.shtml
1290,https://www.baseball-reference.com/boxes/WAS/WAS201807040.shtml
1291,https://www.baseball-reference.com/boxes/ARI/ARI201807050.shtml
1292,https://www.baseball-reference.com/boxes/DET/DET201807050.shtml
1293,https://www.baseball-reference.com/boxes/HOU/HOU201807050.shtml
1294,https://www.baseball-reference.com/boxes/MIL/MIL201807050.shtml
1295,https://www.baseball-reference.com/boxes/MIN/MIN201807050.shtml
1296,https://www.baseball-reference.com/boxes/SEA/SEA201807050.shtml
1297,https://www.baseball-reference.com/boxes/SFN/SFN201807050.shtml
1298,https://www.baseball-reference.com/boxes/WAS/WAS201807050.shtml
1299,https://www.baseball-reference.com/boxes/ANA/ANA201807060.shtml
1300,https://www.baseball-reference.com/boxes/ARI/ARI201807060.shtml
1301,https://www.baseball-reference.com/boxes/CHN/CHN201807060.shtml
1302,https://www.baseball-reference.com/boxes/CLE/CLE201807060.shtml
1303,https://www.baseball-reference.com/boxes/DET/DET201807060.shtml
1304,https://www.baseball-reference.com/boxes/HOU/HOU201807060.shtml
1305,https://www.baseball-reference.com/boxes/KCA/KCA201807060.shtml
1306,https://www.baseball-reference.com/boxes/MIL/MIL201807060.shtml
1307,https://www.baseball-reference.com/boxes/MIN/MIN201807060.shtml
1308,https://www.baseball-reference.com/boxes/NYN/NYN201807060.shtml
1309,https://www.baseball-reference.com/boxes/PIT/PIT201807060.shtml
1310,https://www.baseball-reference.com/boxes/SEA/SEA201807060.shtml
1311,https://www.baseball-reference.com/boxes/SFN/SFN201807060.shtml
1312,https://www.baseball-reference.com/boxes/TOR/TOR201807060.shtml
1313,https://www.baseball-reference.com/boxes/WAS/WAS201807060.shtml
1314,https://www.baseball-reference.com/boxes/ANA/ANA201807070.shtml
1315,https://www.baseball-reference.com/boxes/ARI/ARI201807070.shtml
1316,https://www.baseball-reference.com/boxes/CHN/CHN201807070.shtml
1317,https://www.baseball-reference.com/boxes/CLE/CLE201807070.shtml
1318,https://www.baseball-reference.com/boxes/DET/DET201807070.shtml
1319,https://www.baseball-reference.com/boxes/HOU/HOU201807070.shtml
1320,https://www.baseball-reference.com/boxes/KCA/KCA201807070.shtml
1321,https://www.baseball-reference.com/boxes/MIL/MIL201807070.shtml
1322,https://www.baseball-reference.com/boxes/MIN/MIN201807070.shtml
1323,https://www.baseball-reference.com/boxes/NYN/NYN201807070.shtml
1324,https://www.baseball-reference.com/boxes/PIT/PIT201807070.shtml
1325,https://www.baseball-reference.com/boxes/SEA/SEA201807070.shtml
1326,https://www.baseball-reference.com/boxes/SFN/SFN201807070.shtml
1327,https://www.baseball-reference.com/boxes/TOR/TOR201807070.shtml
1328,https://www.baseball-reference.com/boxes/WAS/WAS201807070.shtml
1329,https://www.baseball-reference.com/boxes/ANA/ANA201807080.shtml
1330,https://www.baseball-reference.com/boxes/ARI/ARI201807080.shtml
1331,https://www.baseball-reference.com/boxes/CHN/CHN201807080.shtml
1332,https://www.baseball-reference.com/boxes/CLE/CLE201807080.shtml
1333,https://www.baseball-reference.com/boxes/DET/DET201807080.shtml
1334,https://www.baseball-reference.com/boxes/HOU/HOU201807080.shtml
1335,https://www.baseball-reference.com/boxes/KCA/KCA201807080.shtml
1336,https://www.baseball-reference.com/boxes/MIL/MIL201807080.shtml
1337,https://www.baseball-reference.com/boxes/MIN/MIN201807080.shtml
1338,https://www.baseball-reference.com/boxes/NYN/NYN201807080.shtml
1339,https://www.baseball-reference.com/boxes/PIT/PIT201807080.shtml
1340,https://www.baseball-reference.com/boxes/SEA/SEA201807080.shtml
1341,https://www.baseball-reference.com/boxes/SFN/SFN201807080.shtml
1342,https://www.baseball-reference.com/boxes/TOR/TOR201807080.shtml
1343,https://www.baseball-reference.com/boxes/WAS/WAS201807080.shtml
1344,https://www.baseball-reference.com/boxes/BAL/BAL201807091.shtml
1345,https://www.baseball-reference.com/boxes/BAL/BAL201807092.shtml
1346,https://www.baseball-reference.com/boxes/BOS/BOS201807090.shtml
1347,https://www.baseball-reference.com/boxes/CLE/CLE201807090.shtml
1348,https://www.baseball-reference.com/boxes/HOU/HOU201807090.shtml
1349,https://www.baseball-reference.com/boxes/MIA/MIA201807090.shtml
1350,https://www.baseball-reference.com/boxes/MIN/MIN201807090.shtml
1351,https://www.baseball-reference.com/boxes/NYN/NYN201807091.shtml
1352,https://www.baseball-reference.com/boxes/NYN/NYN201807092.shtml
1353,https://www.baseball-reference.com/boxes/PIT/PIT201807090.shtml
1354,https://www.baseball-reference.com/boxes/SDN/SDN201807090.shtml
1355,https://www.baseball-reference.com/boxes/SFN/SFN201807090.shtml
1356,https://www.baseball-reference.com/boxes/TBA/TBA201807090.shtml
1357,https://www.baseball-reference.com/boxes/ANA/ANA201807100.shtml
1358,https://www.baseball-reference.com/boxes/ATL/ATL201807100.shtml
1359,https://www.baseball-reference.com/boxes/BAL/BAL201807100.shtml
1360,https://www.baseball-reference.com/boxes/BOS/BOS201807100.shtml
1361,https://www.baseball-reference.com/boxes/CHA/CHA201807100.shtml
1362,https://www.baseball-reference.com/boxes/CLE/CLE201807100.shtml
1363,https://www.baseball-reference.com/boxes/COL/COL201807100.shtml
1364,https://www.baseball-reference.com/boxes/HOU/HOU201807100.shtml
1365,https://www.baseball-reference.com/boxes/MIA/MIA201807100.shtml
1366,https://www.baseball-reference.com/boxes/MIN/MIN201807100.shtml
1367,https://www.baseball-reference.com/boxes/NYN/NYN201807100.shtml
1368,https://www.baseball-reference.com/boxes/PIT/PIT201807100.shtml
1369,https://www.baseball-reference.com/boxes/SDN/SDN201807100.shtml
1370,https://www.baseball-reference.com/boxes/SFN/SFN201807100.shtml
1371,https://www.baseball-reference.com/boxes/TBA/TBA201807100.shtml
1372,https://www.baseball-reference.com/boxes/ANA/ANA201807110.shtml
1373,https://www.baseball-reference.com/boxes/ATL/ATL201807110.shtml
1374,https://www.baseball-reference.com/boxes/BAL/BAL201807110.shtml
1375,https://www.baseball-reference.com/boxes/BOS/BOS201807110.shtml
1376,https://www.baseball-reference.com/boxes/CHA/CHA201807110.shtml
1377,https://www.baseball-reference.com/boxes/CLE/CLE201807110.shtml
1378,https://www.baseball-reference.com/boxes/COL/COL201807110.shtml
1379,https://www.baseball-reference.com/boxes/HOU/HOU201807110.shtml
1380,https://www.baseball-reference.com/boxes/MIA/MIA201807110.shtml
1381,https://www.baseball-reference.com/boxes/MIN/MIN201807110.shtml
1382,https://www.baseball-reference.com/boxes/NYN/NYN201807110.shtml
1383,https://www.baseball-reference.com/boxes/PIT/PIT201807110.shtml
1384,https://www.baseball-reference.com/boxes/SDN/SDN201807110.shtml
1385,https://www.baseball-reference.com/boxes/SFN/SFN201807110.shtml
1386,https://www.baseball-reference.com/boxes/TBA/TBA201807110.shtml
1387,https://www.baseball-reference.com/boxes/ANA/ANA201807120.shtml
1388,https://www.baseball-reference.com/boxes/BAL/BAL201807120.shtml
1389,https://www.baseball-reference.com/boxes/BOS/BOS201807120.shtml
1390,https://www.baseball-reference.com/boxes/CLE/CLE201807120.shtml
1391,https://www.baseball-reference.com/boxes/COL/COL201807120.shtml
1392,https://www.baseball-reference.com/boxes/HOU/HOU201807120.shtml
1393,https://www.baseball-reference.com/boxes/MIN/MIN201807120.shtml
1394,https://www.baseball-reference.com/boxes/NYN/NYN201807120.shtml
1395,https://www.baseball-reference.com/boxes/PIT/PIT201807120.shtml
1396,https://www.baseball-reference.com/boxes/SDN/SDN201807120.shtml
1397,https://www.baseball-reference.com/boxes/ATL/ATL201807130.shtml
1398,https://www.baseball-reference.com/boxes/BAL/BAL201807130.shtml
1399,https://www.baseball-reference.com/boxes/BOS/BOS201807130.shtml
1400,https://www.baseball-reference.com/boxes/CHA/CHA201807130.shtml
1401,https://www.baseball-reference.com/boxes/CLE/CLE201807130.shtml
1402,https://www.baseball-reference.com/boxes/COL/COL201807130.shtml
1403,https://www.baseball-reference.com/boxes/HOU/HOU201807130.shtml
1404,https://www.baseball-reference.com/boxes/LAN/LAN201807130.shtml
1405,https://www.baseball-reference.com/boxes/MIA/MIA201807130.shtml
1406,https://www.baseball-reference.com/boxes/MIN/MIN201807130.shtml
1407,https://www.baseball-reference.com/boxes/NYN/NYN201807130.shtml
1408,https://www.baseball-reference.com/boxes/PIT/PIT201807130.shtml
1409,https://www.baseball-reference.com/boxes/SDN/SDN201807130.shtml
1410,https://www.baseball-reference.com/boxes/SFN/SFN201807130.shtml
1411,https://www.baseball-reference.com/boxes/SLN/SLN201807130.shtml
1412,https://www.baseball-reference.com/boxes/ATL/ATL201807140.shtml
1413,https://www.baseball-reference.com/boxes/BAL/BAL201807140.shtml
1414,https://www.baseball-reference.com/boxes/BOS/BOS201807140.shtml
1415,https://www.baseball-reference.com/boxes/CHA/CHA201807140.shtml
1416,https://www.baseball-reference.com/boxes/CLE/CLE201807140.shtml
1417,https://www.baseball-reference.com/boxes/COL/COL201807140.shtml
1418,https://www.baseball-reference.com/boxes/HOU/HOU201807140.shtml
1419,https://www.baseball-reference.com/boxes/LAN/LAN201807140.shtml
1420,https://www.baseball-reference.com/boxes/MIA/MIA201807140.shtml
1421,https://www.baseball-reference.com/boxes/MIN/MIN201807140.shtml
1422,https://www.baseball-reference.com/boxes/NYN/NYN201807140.shtml
1423,https://www.baseball-reference.com/boxes/PIT/PIT201807141.shtml
1424,https://www.baseball-reference.com/boxes/PIT/PIT201807142.shtml
1425,https://www.baseball-reference.com/boxes/SDN/SDN201807140.shtml
1426,https://www.baseball-reference.com/boxes/SFN/SFN201807140.shtml
1427,https://www.baseball-reference.com/boxes/SLN/SLN201807140.shtml
1428,https://www.baseball-reference.com/boxes/ATL/ATL201807150.shtml
1429,https://www.baseball-reference.com/boxes/BAL/BAL201807150.shtml
1430,https://www.baseball-reference.com/boxes/BOS/BOS201807150.shtml
1431,https://www.baseball-reference.com/boxes/CHA/CHA201807150.shtml
1432,https://www.baseball-reference.com/boxes/CLE/CLE201807150.shtml
1433,https://www.baseball-reference.com/boxes/COL/COL201807150.shtml
1434,https://www.baseball-reference.com/boxes/HOU/HOU201807150.shtml
1435,https://www.baseball-reference.com/boxes/LAN/LAN201807150.shtml
1436,https://www.baseball-reference.com/boxes/MIA/MIA201807150.shtml
1437,https://www.baseball-reference.com/boxes/MIN/MIN201807150.shtml
1438,https://www.baseball-reference.com/boxes/NYN/NYN201807150.shtml
1439,https://www.baseball-reference.com/boxes/PIT/PIT201807150.shtml
1440,https://www.baseball-reference.com/boxes/SDN/SDN201807150.shtml
1441,https://www.baseball-reference.com/boxes/SFN/SFN201807150.shtml
1442,https://www.baseball-reference.com/boxes/SLN/SLN201807150.shtml
1443,https://www.baseball-reference.com/boxes/CHN/CHN201807190.shtml
1444,https://www.baseball-reference.com/boxes/ANA/ANA201807200.shtml
1445,https://www.baseball-reference.com/boxes/ARI/ARI201807200.shtml
1446,https://www.baseball-reference.com/boxes/CHN/CHN201807200.shtml
1447,https://www.baseball-reference.com/boxes/CIN/CIN201807200.shtml
1448,https://www.baseball-reference.com/boxes/DET/DET201807200.shtml
1449,https://www.baseball-reference.com/boxes/KCA/KCA201807200.shtml
1450,https://www.baseball-reference.com/boxes/MIL/MIL201807200.shtml
1451,https://www.baseball-reference.com/boxes/NYA/NYA201807200.shtml
1452,https://www.baseball-reference.com/boxes/OAK/OAK201807200.shtml
1453,https://www.baseball-reference.com/boxes/PHI/PHI201807200.shtml
1454,https://www.baseball-reference.com/boxes/SEA/SEA201807200.shtml
1455,https://www.baseball-reference.com/boxes/TBA/TBA201807200.shtml
1456,https://www.baseball-reference.com/boxes/TEX/TEX201807200.shtml
1457,https://www.baseball-reference.com/boxes/TOR/TOR201807200.shtml
1458,https://www.baseball-reference.com/boxes/WAS/WAS201807200.shtml
1459,https://www.baseball-reference.com/boxes/ANA/ANA201807210.shtml
1460,https://www.baseball-reference.com/boxes/ARI/ARI201807210.shtml
1461,https://www.baseball-reference.com/boxes/CHN/CHN201807211.shtml
1462,https://www.baseball-reference.com/boxes/CHN/CHN201807212.shtml
1463,https://www.baseball-reference.com/boxes/CIN/CIN201807210.shtml
1464,https://www.baseball-reference.com/boxes/DET/DET201807210.shtml
1465,https://www.baseball-reference.com/boxes/KCA/KCA201807210.shtml
1466,https://www.baseball-reference.com/boxes/MIL/MIL201807210.shtml
1467,https://www.baseball-reference.com/boxes/NYA/NYA201807210.shtml
1468,https://www.baseball-reference.com/boxes/OAK/OAK201807210.shtml
1469,https://www.baseball-reference.com/boxes/SEA/SEA201807210.shtml
1470,https://www.baseball-reference.com/boxes/TBA/TBA201807210.shtml
1471,https://www.baseball-reference.com/boxes/TEX/TEX201807210.shtml
1472,https://www.baseball-reference.com/boxes/TOR/TOR201807210.shtml
1473,https://www.baseball-reference.com/boxes/ANA/ANA201807220.shtml
1474,https://www.baseball-reference.com/boxes/ARI/ARI201807220.shtml
1475,https://www.baseball-reference.com/boxes/CHN/CHN201807220.shtml
1476,https://www.baseball-reference.com/boxes/CIN/CIN201807220.shtml
1477,https://www.baseball-reference.com/boxes/DET/DET201807220.shtml
1478,https://www.baseball-reference.com/boxes/KCA/KCA201807220.shtml
1479,https://www.baseball-reference.com/boxes/MIL/MIL201807220.shtml
1480,https://www.baseball-reference.com/boxes/OAK/OAK201807220.shtml
1481,https://www.baseball-reference.com/boxes/PHI/PHI201807221.shtml
1482,https://www.baseball-reference.com/boxes/PHI/PHI201807222.shtml
1483,https://www.baseball-reference.com/boxes/SEA/SEA201807220.shtml
1484,https://www.baseball-reference.com/boxes/TBA/TBA201807220.shtml
1485,https://www.baseball-reference.com/boxes/TEX/TEX201807220.shtml
1486,https://www.baseball-reference.com/boxes/TOR/TOR201807220.shtml
1487,https://www.baseball-reference.com/boxes/WAS/WAS201807220.shtml
1488,https://www.baseball-reference.com/boxes/ANA/ANA201807230.shtml
1489,https://www.baseball-reference.com/boxes/BAL/BAL201807230.shtml
1490,https://www.baseball-reference.com/boxes/CHN/CHN201807230.shtml
1491,https://www.baseball-reference.com/boxes/CIN/CIN201807230.shtml
1492,https://www.baseball-reference.com/boxes/CLE/CLE201807230.shtml
1493,https://www.baseball-reference.com/boxes/KCA/KCA201807230.shtml
1494,https://www.baseball-reference.com/boxes/MIA/MIA201807230.shtml
1495,https://www.baseball-reference.com/boxes/MIL/MIL201807230.shtml
1496,https://www.baseball-reference.com/boxes/NYN/NYN201807230.shtml
1497,https://www.baseball-reference.com/boxes/PHI/PHI201807230.shtml
1498,https://www.baseball-reference.com/boxes/TBA/TBA201807230.shtml
1499,https://www.baseball-reference.com/boxes/TEX/TEX201807230.shtml
1500,https://www.baseball-reference.com/boxes/TOR/TOR201807230.shtml
1501,https://www.baseball-reference.com/boxes/ANA/ANA201807240.shtml
1502,https://www.baseball-reference.com/boxes/BAL/BAL201807240.shtml
1503,https://www.baseball-reference.com/boxes/CHN/CHN201807240.shtml
1504,https://www.baseball-reference.com/boxes/CIN/CIN201807240.shtml
1505,https://www.baseball-reference.com/boxes/CLE/CLE201807240.shtml
1506,https://www.baseball-reference.com/boxes/COL/COL201807240.shtml
1507,https://www.baseball-reference.com/boxes/KCA/KCA201807240.shtml
1508,https://www.baseball-reference.com/boxes/MIA/MIA201807240.shtml
1509,https://www.baseball-reference.com/boxes/MIL/MIL201807240.shtml
1510,https://www.baseball-reference.com/boxes/NYN/NYN201807240.shtml
1511,https://www.baseball-reference.com/boxes/PHI/PHI201807240.shtml
1512,https://www.baseball-reference.com/boxes/SEA/SEA201807240.shtml
1513,https://www.baseball-reference.com/boxes/TBA/TBA201807240.shtml
1514,https://www.baseball-reference.com/boxes/TEX/TEX201807240.shtml
1515,https://www.baseball-reference.com/boxes/TOR/TOR201807240.shtml
1516,https://www.baseball-reference.com/boxes/ANA/ANA201807250.shtml
1517,https://www.baseball-reference.com/boxes/CHN/CHN201807250.shtml
1518,https://www.baseball-reference.com/boxes/CIN/CIN201807250.shtml
1519,https://www.baseball-reference.com/boxes/CLE/CLE201807250.shtml
1520,https://www.baseball-reference.com/boxes/COL/COL201807250.shtml
1521,https://www.baseball-reference.com/boxes/KCA/KCA201807250.shtml
1522,https://www.baseball-reference.com/boxes/MIL/MIL201807250.shtml
1523,https://www.baseball-reference.com/boxes/NYN/NYN201807250.shtml
1524,https://www.baseball-reference.com/boxes/PHI/PHI201807250.shtml
1525,https://www.baseball-reference.com/boxes/SEA/SEA201807250.shtml
1526,https://www.baseball-reference.com/boxes/TBA/TBA201807250.shtml
1527,https://www.baseball-reference.com/boxes/TEX/TEX201807250.shtml
1528,https://www.baseball-reference.com/boxes/TOR/TOR201807250.shtml
1529,https://www.baseball-reference.com/boxes/ANA/ANA201807260.shtml
1530,https://www.baseball-reference.com/boxes/ATL/ATL201807260.shtml
1531,https://www.baseball-reference.com/boxes/BAL/BAL201807260.shtml
1532,https://www.baseball-reference.com/boxes/BOS/BOS201807260.shtml
1533,https://www.baseball-reference.com/boxes/CHN/CHN201807260.shtml
1534,https://www.baseball-reference.com/boxes/CIN/CIN201807260.shtml
1535,https://www.baseball-reference.com/boxes/MIA/MIA201807260.shtml
1536,https://www.baseball-reference.com/boxes/NYA/NYA201807260.shtml
1537,https://www.baseball-reference.com/boxes/PIT/PIT201807260.shtml
1538,https://www.baseball-reference.com/boxes/SFN/SFN201807260.shtml
1539,https://www.baseball-reference.com/boxes/TEX/TEX201807260.shtml
1540,https://www.baseball-reference.com/boxes/ANA/ANA201807270.shtml
1541,https://www.baseball-reference.com/boxes/ATL/ATL201807270.shtml
1542,https://www.baseball-reference.com/boxes/BAL/BAL201807270.shtml
1543,https://www.baseball-reference.com/boxes/BOS/BOS201807270.shtml
1544,https://www.baseball-reference.com/boxes/CHA/CHA201807270.shtml
1545,https://www.baseball-reference.com/boxes/CIN/CIN201807270.shtml
1546,https://www.baseball-reference.com/boxes/COL/COL201807270.shtml
1547,https://www.baseball-reference.com/boxes/DET/DET201807270.shtml
1548,https://www.baseball-reference.com/boxes/HOU/HOU201807270.shtml
1549,https://www.baseball-reference.com/boxes/MIA/MIA201807270.shtml
1550,https://www.baseball-reference.com/boxes/PIT/PIT201807270.shtml
1551,https://www.baseball-reference.com/boxes/SDN/SDN201807270.shtml
1552,https://www.baseball-reference.com/boxes/SFN/SFN201807270.shtml
1553,https://www.baseball-reference.com/boxes/SLN/SLN201807270.shtml
1554,https://www.baseball-reference.com/boxes/ANA/ANA201807280.shtml
1555,https://www.baseball-reference.com/boxes/ATL/ATL201807280.shtml
1556,https://www.baseball-reference.com/boxes/BAL/BAL201807280.shtml
1557,https://www.baseball-reference.com/boxes/BOS/BOS201807280.shtml
1558,https://www.baseball-reference.com/boxes/CHA/CHA201807280.shtml
1559,https://www.baseball-reference.com/boxes/CIN/CIN201807280.shtml
1560,https://www.baseball-reference.com/boxes/COL/COL201807280.shtml
1561,https://www.baseball-reference.com/boxes/DET/DET201807280.shtml
1562,https://www.baseball-reference.com/boxes/HOU/HOU201807280.shtml
1563,https://www.baseball-reference.com/boxes/MIA/MIA201807280.shtml
1564,https://www.baseball-reference.com/boxes/NYA/NYA201807281.shtml
1565,https://www.baseball-reference.com/boxes/NYA/NYA201807282.shtml
1566,https://www.baseball-reference.com/boxes/PIT/PIT201807280.shtml
1567,https://www.baseball-reference.com/boxes/SDN/SDN201807280.shtml
1568,https://www.baseball-reference.com/boxes/SFN/SFN201807280.shtml
1569,https://www.baseball-reference.com/boxes/SLN/SLN201807280.shtml
1570,https://www.baseball-reference.com/boxes/ANA/ANA201807290.shtml
1571,https://www.baseball-reference.com/boxes/ATL/ATL201807290.shtml
1572,https://www.baseball-reference.com/boxes/BAL/BAL201807290.shtml
1573,https://www.baseball-reference.com/boxes/BOS/BOS201807290.shtml
1574,https://www.baseball-reference.com/boxes/CHA/CHA201807290.shtml
1575,https://www.baseball-reference.com/boxes/CIN/CIN201807290.shtml
1576,https://www.baseball-reference.com/boxes/COL/COL201807290.shtml
1577,https://www.baseball-reference.com/boxes/DET/DET201807290.shtml
1578,https://www.baseball-reference.com/boxes/HOU/HOU201807290.shtml
1579,https://www.baseball-reference.com/boxes/MIA/MIA201807290.shtml
1580,https://www.baseball-reference.com/boxes/NYA/NYA201807290.shtml
1581,https://www.baseball-reference.com/boxes/PIT/PIT201807290.shtml
1582,https://www.baseball-reference.com/boxes/SDN/SDN201807290.shtml
1583,https://www.baseball-reference.com/boxes/SFN/SFN201807290.shtml
1584,https://www.baseball-reference.com/boxes/SLN/SLN201807290.shtml
1585,https://www.baseball-reference.com/boxes/ARI/ARI201807300.shtml
1586,https://www.baseball-reference.com/boxes/ATL/ATL201807300.shtml
1587,https://www.baseball-reference.com/boxes/BOS/BOS201807300.shtml
1588,https://www.baseball-reference.com/boxes/LAN/LAN201807300.shtml
1589,https://www.baseball-reference.com/boxes/MIN/MIN201807300.shtml
1590,https://www.baseball-reference.com/boxes/OAK/OAK201807300.shtml
1591,https://www.baseball-reference.com/boxes/SDN/SDN201807300.shtml
1592,https://www.baseball-reference.com/boxes/SEA/SEA201807300.shtml
1593,https://www.baseball-reference.com/boxes/SLN/SLN201807300.shtml
1594,https://www.baseball-reference.com/boxes/ARI/ARI201807310.shtml
1595,https://www.baseball-reference.com/boxes/ATL/ATL201807310.shtml
1596,https://www.baseball-reference.com/boxes/BOS/BOS201807310.shtml
1597,https://www.baseball-reference.com/boxes/CHA/CHA201807310.shtml
1598,https://www.baseball-reference.com/boxes/DET/DET201807310.shtml
1599,https://www.baseball-reference.com/boxes/LAN/LAN201807310.shtml
1600,https://www.baseball-reference.com/boxes/MIN/MIN201807310.shtml
1601,https://www.baseball-reference.com/boxes/NYA/NYA201807310.shtml
1602,https://www.baseball-reference.com/boxes/OAK/OAK201807310.shtml
1603,https://www.baseball-reference.com/boxes/PIT/PIT201807310.shtml
1604,https://www.baseball-reference.com/boxes/SDN/SDN201807310.shtml
1605,https://www.baseball-reference.com/boxes/SEA/SEA201807310.shtml
1606,https://www.baseball-reference.com/boxes/SLN/SLN201807310.shtml
1607,https://www.baseball-reference.com/boxes/TBA/TBA201807310.shtml
1608,https://www.baseball-reference.com/boxes/WAS/WAS201807310.shtml
1609,https://www.baseball-reference.com/boxes/CHA/CHA201808010.shtml
1610,https://www.baseball-reference.com/boxes/DET/DET201808010.shtml
1611,https://www.baseball-reference.com/boxes/LAN/LAN201808010.shtml
1612,https://www.baseball-reference.com/boxes/MIN/MIN201808010.shtml
1613,https://www.baseball-reference.com/boxes/NYA/NYA201808010.shtml
1614,https://www.baseball-reference.com/boxes/OAK/OAK201808010.shtml
1615,https://www.baseball-reference.com/boxes/PIT/PIT201808010.shtml
1616,https://www.baseball-reference.com/boxes/SEA/SEA201808010.shtml
1617,https://www.baseball-reference.com/boxes/SLN/SLN201808010.shtml
1618,https://www.baseball-reference.com/boxes/TBA/TBA201808010.shtml
1619,https://www.baseball-reference.com/boxes/WAS/WAS201808010.shtml
1620,https://www.baseball-reference.com/boxes/ARI/ARI201808020.shtml
1621,https://www.baseball-reference.com/boxes/BOS/BOS201808020.shtml
1622,https://www.baseball-reference.com/boxes/CHA/CHA201808020.shtml
1623,https://www.baseball-reference.com/boxes/CHN/CHN201808020.shtml
1624,https://www.baseball-reference.com/boxes/LAN/LAN201808020.shtml
1625,https://www.baseball-reference.com/boxes/NYN/NYN201808020.shtml
1626,https://www.baseball-reference.com/boxes/PHI/PHI201808020.shtml
1627,https://www.baseball-reference.com/boxes/SEA/SEA201808020.shtml
1628,https://www.baseball-reference.com/boxes/SLN/SLN201808020.shtml
1629,https://www.baseball-reference.com/boxes/TBA/TBA201808020.shtml
1630,https://www.baseball-reference.com/boxes/TEX/TEX201808020.shtml
1631,https://www.baseball-reference.com/boxes/WAS/WAS201808020.shtml
